"Order Number","Order Status","Order Date","Customer Note","First Name (Billing)","Last Name (Billing)","Company (Billing)","Address 1&2 (Billing)","City (Billing)","State Code (Billing)","Postcode (Billing)","Country Code (Billing)","Email (Billing)","Phone (Billing)","First Name (Shipping)","Last Name (Shipping)","Address 1&2 (Shipping)","City (Shipping)","State Code (Shipping)","Postcode (Shipping)","Country Code (Shipping)","Payment Method Title","Cart Discount Amount","Cart Discount Amount(inc. tax)","Order Subtotal Amount","Shipping Method Title","Order Shipping Amount","Order Refund Amount","Order Total Amount","Order Total Tax Amount","Order ID","Order Status","Product Id","Category","Product Name","Item ID","Item Cost","SKU","Item #","Item Name","Quantity (- Refund)","Item Cost","Coupon Code","Discount Amount","Discount Amount Tax"
"2924","Paid By Bank-","2024-12-23 09:10","","Massada","Roelofarendsveen","","Noordplein 3","Roelofarendsveen","","2371 DA","","MassadaRoelofarendsveen@gmail.com","","","","","","","","","","0","0","424","","0","107.91","462.16","38.16","2924","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7180","16.5","","2","EXTRA CRUNCH PATAT 9/9","0","16.5","","",""
"2925","Paid By Bank-","2024-12-23 09:13","","De Serar's","","","De Stede 21","Den Haag","","2543 BG","","Deserardenhaag@gmail.com","","","","","","","","","","0","0","65.25","","0","0","71.13","5.88","2925","Paid By Bank-","122","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM BEEF KEBAB","7183","18.75","","1","SLICED AND ROASTED PREMIUM BEEF KEBAB (€7,50)","1","18.75","","",""
"2925","Paid By Bank-","2024-12-23 09:13","","De Serar's","","","De Stede 21","Den Haag","","2543 BG","","Deserardenhaag@gmail.com","","","","","","","","","","0","0","65.25","","0","0","71.13","5.88","2925","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","7189","15.5","","2","Excellence Patat 9/9","3","15.5","","",""
"2926","Paid By Bank-","2024-12-27 10:49","","Yeyen Supermarkt","","","Escamplaan 305","Den Haag","","2547 EA","","YeyenburgSupermarkt@gmail.com","","","","","","","","","","0","0","156.34","","0","0","170.41","14.07","2926","Paid By Bank-","2491","Uncategorized","Adana 14 X 50 GR (700 GR)","7185","5.31","5902082411611","1","Adana 14 X 50 GR (700 GR)","10","5.31","","",""
"2926","Paid By Bank-","2024-12-27 10:49","","Yeyen Supermarkt","","","Escamplaan 305","Den Haag","","2547 EA","","YeyenburgSupermarkt@gmail.com","","","","","","","","","","0","0","156.34","","0","0","170.41","14.07","2926","Paid By Bank-","161","Uncategorized,Supermarket","CHICKEN FINGERS (0.8kg)","7187","4.48","5902082428053","2","CHICKEN FINGERS (0.8kg)","10","4.48","","",""
"2926","Paid By Bank-","2024-12-27 10:49","","Yeyen Supermarkt","","","Escamplaan 305","Den Haag","","2547 EA","","YeyenburgSupermarkt@gmail.com","","","","","","","","","","0","0","156.34","","0","0","170.41","14.07","2926","Paid By Bank-","199","Uncategorized,Supermarket","CHEESE STICKS (MOZZARELLA STICKS) (0.6kg)","7188","4.87","5902082428282","3","CHEESE STICKS (MOZZARELLA STICKS) (0.6kg)","12","4.87","","",""
"2933","Paid By Bank-","2024-12-23 14:37","","Snackbar te britten","","","Zwaaikom 7","Katwijk aan Zee","","2225 HX","","Snackbartebritten@gmail.com","","","","","","","","","","0","0","119","","0","71.94","129.71","10.71","2933","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7196","16.5","","1","EXTRA CRUNCH PATAT 9/9","2","16.5","","",""
"2933","Paid By Bank-","2024-12-23 14:37","","Snackbar te britten","","","Zwaaikom 7","Katwijk aan Zee","","2225 HX","","Snackbartebritten@gmail.com","","","","","","","","","","0","0","119","","0","71.94","129.71","10.71","2933","Paid By Bank-","97","Uncategorized,Horeca","CHICKEN BURGER ( 36x70 GR )","7198","10","","2","CHICKEN BURGER ( 36x70 GR )","2","10","","",""
"2934","Paid By Cash-","2024-12-23 14:41","","Durum Evi","","","Paul Krugerplein 7","Den Haag","","2571 HT","","DurumEvitandir@gmail.com","","","","","","","","","","0","0","214.5","","0","0","233.81","19.31","2934","Paid By Cash-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7199","16.5","","1","EXTRA CRUNCH PATAT 9/9","13","16.5","","",""
"2937","Paid By Bank-","2024-12-24 08:49","","Karadag Bakeries","","","Oosterheemplein 492","Zoetermeer","","2721 NJ","","Karadagbakkerieszoetermeer@gmail.com","","","","","","","","","","0","0","263","","0","0","286.67","23.67","2937","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7202","16.5","","1","EXTRA CRUNCH PATAT 9/9","12","16.5","","",""
"2937","Paid By Bank-","2024-12-24 08:49","","Karadag Bakeries","","","Oosterheemplein 492","Zoetermeer","","2721 NJ","","Karadagbakkerieszoetermeer@gmail.com","","","","","","","","","","0","0","263","","0","0","286.67","23.67","2937","Paid By Bank-","2859","Uncategorized","Mix Shoarma (NL)","7203","6.5","","2","Mix Shoarma (NL) (6,50)","10","6.5","","",""
"2938","Paid By Bank-","2024-12-24 08:50","","Aps Burger","","","Bevrijdingsplein 43","Leiden","","2321 DX","","Apsburgerleiden@gmail.com","","","","","","","","","","0","0","330","","0","0","359.70","29.7","2938","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7205","16.5","","1","EXTRA CRUNCH PATAT 9/9","20","16.5","","",""
"2939","Paid By Bank-","2024-12-24 08:51","","Nur Bakkerij","","","Haarlemmerstraat 259","Leiden","","2312 DT","","NURBAKKERIJE@GMAIL.nl","","","","","","","","","","0","0","155","","0","0","168.95","13.95","2939","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","7207","15.5","","1","Excellence Patat 9/9","10","15.5","","",""
"2940","Paid By Bank-","2024-12-24 08:51","","Ak-Al Bakkerij","","","Sumatrastraat 155","Leiden","","2315 BC","","Ak-AlBakkerij@gmail.com","","","","","","","","","","0","0","99","","0","0","107.91","8.91","2940","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7209","16.5","","1","EXTRA CRUNCH PATAT 9/9","6","16.5","","",""
"2941","Paid By Bank-","2024-12-24 08:52","","San Marina","","","Gerrit Achterberghove","Zoetermeer","","2717 XZ","","sanmarina@gmail.com","","","","","","","","","","0","0","375","","0","0","408.75","33.75","2941","Paid By Bank-","2859","Uncategorized","Mix Shoarma (NL)","7211","6.5","","1","Mix Shoarma (NL) (6,50)","10","6.5","","",""
"2941","Paid By Bank-","2024-12-24 08:52","","San Marina","","","Gerrit Achterberghove","Zoetermeer","","2717 XZ","","sanmarina@gmail.com","","","","","","","","","","0","0","375","","0","0","408.75","33.75","2941","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","7212","15.5","","2","Excellence Patat 9/9","20","15.5","","",""
"2942","Paid By Bank-","2024-12-24 08:53","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","131","","0","0","142.79","11.79","2942","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7214","16.5","","1","EXTRA CRUNCH PATAT 9/9","4","16.5","","",""
"2942","Paid By Bank-","2024-12-24 08:53","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","131","","0","0","142.79","11.79","2942","Paid By Bank-","2859","Uncategorized","Mix Shoarma (NL)","7215","6.5","","2","Mix Shoarma (NL) (6,50)","10","6.5","","",""
"2943","Paid By Bank-","2024-12-24 08:53","","Elif Bakkerij","","","Kentgensplein 13","Zoetermeer","","2717 HS","","Elifbakkerijzoetermeer@gmail.com","","","","","","","","","","0","0","248","","0","0","270.32","22.32","2943","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","7217","15.5","","1","Excellence Patat 9/9","16","15.5","","",""
"2944","Paid By Bank-","2024-12-24 08:54","","Bakkerij Nasib","","","Weidstraat 11","IJsselstein","","3401 DL","","BakkerijNasibijselstijn@gmail.com","","","","","","","","","","0","0","387.5","","0","0","422.38","34.88","2944","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","7219","15.5","","1","Excellence Patat 9/9","25","15.5","","",""
"2945","Paid By Bank-","2024-12-24 08:54","","Bakkerij Çiçek","","","Middelwaard 62","Zoetermeer","","2716 CW","","BakkerijcicekekZoetermeer@gmail.com","","","","","","","","","","0","0","165","","0","0","179.85","14.85","2945","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7221","16.5","","1","EXTRA CRUNCH PATAT 9/9","10","16.5","","",""
"2946","Paid By Bank-","2024-12-24 08:55","","Bakkerij","de Hazelaar","","Hazelaarstraat 10","Woerden","","3442 EN","","BakkerijdeHazelaar@gmail.com","","","","","","","","","","0","0","330","","0","0","359.70","29.7","2946","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7223","16.5","","1","EXTRA CRUNCH PATAT 9/9","20","16.5","","",""
"2947","Paid By Bank-","2024-12-24 08:55","","De Luifelbaan","","","Vijf Meiplein","Leiden","","2321 TC","","DeLuifelbaan5mei@gmail.com","","","","","","","","","","0","0","77.5","","0","0","84.48","6.98","2947","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","7225","15.5","","1","Excellence Patat 9/9","5","15.5","","",""
"2948","Paid By Bank-","2024-12-24 08:56","","Eethuis Ak-AL","","","Stationsweg 18","Leiden","","2312 AV","","EethuisakalLeiden@gmail.com","","","","","","","","","","0","0","160","","0","0","174.40","14.4","2948","Paid By Bank-","2353","Horeca","Excellence Patat 6/6","7227","16","","1","Excellence Patat 6/6","10","16","","",""
"2949","Paid By Bank-","2024-12-24 08:56","","Saray PideHuis","","","Steenstraat 20","Leiden","","2312 BW","","SarayPideHuis@gmail.com","","","","","","","","","","0","0","232.5","","0","0","253.43","20.93","2949","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","7229","15.5","","1","Excellence Patat 9/9","15","15.5","","",""
"2950","Paid By Bank-","2024-12-24 08:57","","Pizza Express","","","Schoolstraat 103","Voorschoten","","2251 BG","","PizzaExpressvoorschoten@gmail.com","","","","","","","","","","0","0","341","","0","0","371.69","30.69","2950","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","7231","15.5","","1","Excellence Patat 9/9","22","15.5","","",""
"2951","Paid By Bank-","2024-12-24 08:57","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","744.5","","0","0","811.51","67.01","2951","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7233","16.5","","1","EXTRA CRUNCH PATAT 9/9","8","16.5","","",""
"2951","Paid By Bank-","2024-12-24 08:57","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","744.5","","0","0","811.51","67.01","2951","Paid By Bank-","119","Uncategorized,Horeca","Chicken Chica PAPRIKA","7234","5.75","5902082461319","2","Chicken Chica PAPRIKA (€5,75)","50","5.75","","",""
"2951","Paid By Bank-","2024-12-24 08:57","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","744.5","","0","0","811.51","67.01","2951","Paid By Bank-","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","7235","6.5","","3","Mix - Shoarma ( Lam- kalkoen) (PL) (€6,50)","50","6.5","","",""
"2952","Paid By Bank-","2024-12-24 08:58","","Arya Eethuis Leiden","","","Standerdmolen 19","Leiden","","2317 NZ","","Aryaeethuisleiden@gmail.com","","","","","","","","","","0","0","165","","0","0","179.85","14.85","2952","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7237","16.5","","1","EXTRA CRUNCH PATAT 9/9","10","16.5","","",""
"2954","Paid By Bank-","2024-12-25 10:28","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","296.62","","0","0","323.32","26.7","2954","Paid By Bank-","254","Uncategorized","Mexicano ( 6 * 140 GR )","7239","3","5902082460077","1","Mexicano ( 6 * 140 GR )","10","3","","",""
"2954","Paid By Bank-","2024-12-25 10:28","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","296.62","","0","0","323.32","26.7","2954","Paid By Bank-","2491","Uncategorized","Adana 14 X 50 GR (700 GR)","7241","5.31","5902082411611","2","Adana 14 X 50 GR (700 GR)","10","5.31","","",""
"2954","Paid By Bank-","2024-12-25 10:28","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","296.62","","0","0","323.32","26.7","2954","Paid By Bank-","152","Uncategorized,Supermarket","CRISPY WINGS CLASSIC (0.8kg)","7242","4.56","5902082432210","3","CRISPY WINGS CLASSIC (0.8kg)","10","4.56","","",""
"2954","Paid By Bank-","2024-12-25 10:28","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","296.62","","0","0","323.32","26.7","2954","Paid By Bank-","168","Uncategorized,Supermarket","CEVAPCICI (0.75kg)","7243","6.21","5902082415183","4","CEVAPCICI (45*18GR) (0.81kg)","10","6.21","","",""
"2954","Paid By Bank-","2024-12-25 10:28","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","296.62","","0","0","323.32","26.7","2954","Paid By Bank-","159","Uncategorized,Supermarket","CHICKEN NUGGETS CLASSIC (0.8kg)","7245","3.85","5902082428039","5","CHICKEN NUGGETS CLASSIC (0.8kg)","10","3.85","","",""
"2954","Paid By Bank-","2024-12-25 10:28","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","296.62","","0","0","323.32","26.7","2954","Paid By Bank-","1121","Uncategorized","Natural Burger 800 GR","7247","5.99","5902082448723","6","Natural Burger 800 GR","8","5.99","","",""
"2954","Paid By Bank-","2024-12-25 10:28","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","296.62","","0","0","323.32","26.7","2954","Paid By Bank-","182","Uncategorized,Supermarket","CHICKEN BURGER (18x70 GR)(Supermarket)","7268","4.85","5902082460145","7","CHICKEN BURGER (18x70 GR)(Supermarket)","4","4.85","","",""
"2955","Paid By Bank-","2024-12-25 11:32","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","134.5","","0","0","146.61","12.11","2955","Paid By Bank-","170","Uncategorized,Supermarket","ONION RINGS (0.8kg)","7248","4.26","5902082461883","1","ONION RINGS (0.8kg)","10","4.26","","",""
"2955","Paid By Bank-","2024-12-25 11:32","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","134.5","","0","0","146.61","12.11","2955","Paid By Bank-","254","Uncategorized","Mexicano ( 6 * 140 GR )","7250","3","5902082460077","2","Mexicano ( 6 * 140 GR )","10","3","","",""
"2955","Paid By Bank-","2024-12-25 11:32","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","134.5","","0","0","146.61","12.11","2955","Paid By Bank-","162","Uncategorized,Supermarket","CHICKEN SCHNITZEL (0.8kg)","7254","4.25","5902082427834","3","CHICKEN SCHNITZEL (0.8kg)","10","4.25","","",""
"2955","Paid By Bank-","2024-12-25 11:32","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","134.5","","0","0","146.61","12.11","2955","Paid By Bank-","182","Uncategorized,Supermarket","CHICKEN BURGER (18x70 GR)(Supermarket)","7270","4.85","5902082460145","4","CHICKEN BURGER (18x70 GR)(Supermarket)","4","4.85","","",""
"2957","Paid By Bank-","2024-12-24 13:56","","Pizzeria","Roomburg","","IJsselkade 43","Leiden","","2314VM","","PizzeriaRoomburg@gmail.com","","","","","","","","","","0","0","96","","0","0","104.64","8.64","2957","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","7255","15.5","","1","Excellence Patat 9/9","2","15.5","","",""
"2957","Paid By Bank-","2024-12-24 13:56","","Pizzeria","Roomburg","","IJsselkade 43","Leiden","","2314VM","","PizzeriaRoomburg@gmail.com","","","","","","","","","","0","0","96","","0","0","104.64","8.64","2957","Paid By Bank-","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","7256","6.5","","2","Mix - Shoarma ( Lam- kalkoen) (PL) (€6,50)","10","6.5","","",""
"2958","Paid By Bank-","2024-12-24 14:34","","Snackbar Stevenshof","","","Stevensbloem 5","Leiden","","2331 JA","","SnackbarStevenshof@gmail.com","","","","","","","","","","0","0","135","","0","0","147.15","12.15","2958","Paid By Bank-","121","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","7258","17.5","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB (€7,00)","4","17.5","","",""
"2958","Paid By Bank-","2024-12-24 14:34","","Snackbar Stevenshof","","","Stevensbloem 5","Leiden","","2331 JA","","SnackbarStevenshof@gmail.com","","","","","","","","","","0","0","135","","0","0","147.15","12.15","2958","Paid By Bank-","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","7259","6.5","","2","Mix - Shoarma ( Lam- kalkoen) (PL) (€6,50)","10","6.5","","",""
"2960","Paid By Bank-","2024-12-25 09:02","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","830.92","","0","0","905.72","74.8","2960","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","7261","16.5","","1","EXTRA CRUNCH PATAT 9/9","30","16.5","","",""
"2960","Paid By Bank-","2024-12-25 09:02","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","830.92","","0","0","905.72","74.8","2960","Paid By Bank-","160","Uncategorized,Supermarket","CHICKEN KIPCORN (0.8kg)","7262","3.09","5902082427919","2","CHICKEN KIPCORN (0.8kg)","50","3.09","","",""
"2960","Paid By Bank-","2024-12-25 09:02","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","830.92","","0","0","905.72","74.8","2960","Paid By Bank-","158","Uncategorized,Supermarket","CRISPY BURGER (0.8kg)","7264","4.82","5902082427957","3","CRISPY BURGER (0.8kg)","10","4.82","","",""
"2960","Paid By Bank-","2024-12-25 09:02","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","830.92","","0","0","905.72","74.8","2960","Paid By Bank-","159","Uncategorized,Supermarket","CHICKEN NUGGETS CLASSIC (0.8kg)","7265","3.85","5902082428039","4","CHICKEN NUGGETS CLASSIC (0.8kg)","10","3.85","","",""
"2960","Paid By Bank-","2024-12-25 09:02","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","830.92","","0","0","905.72","74.8","2960","Paid By Bank-","167","Uncategorized,Supermarket","CHEESE NUGGETS (0.7kg)","7266","5.27","5902082428299","5","CHEESE NUGGETS (0.7kg)","11","5.27","","",""
"2960","Paid By Bank-","2024-12-25 09:02","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","830.92","","0","0","905.72","74.8","2960","Paid By Bank-","253","Uncategorized","Mexicano ( 12*140GR)","7267","6","5902082460084","6","Mexicano ( 12*140GR)","4","6","","",""
"2960","Paid By Bank-","2024-12-25 09:02","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","830.92","","0","0","905.72","74.8","2960","Paid By Bank-","162","Uncategorized,Supermarket","CHICKEN SCHNITZEL (0.8kg)","7269","4.25","5902082427834","7","CHICKEN SCHNITZEL (0.8kg)","3","4.25","","",""
