"Order Number","Order Status","Order Date","Customer Note","First Name (Billing)","Last Name (Billing)","Company (Billing)","Address 1&2 (Billing)","City (Billing)","State Code (Billing)","Postcode (Billing)","Country Code (Billing)","Email (Billing)","Phone (Billing)","First Name (Shipping)","Last Name (Shipping)","Address 1&2 (Shipping)","City (Shipping)","State Code (Shipping)","Postcode (Shipping)","Country Code (Shipping)","Payment Method Title","Cart Discount Amount","Cart Discount Amount(inc. tax)","Order Subtotal Amount","Shipping Method Title","Order Shipping Amount","Order Refund Amount","Order Total Amount","Order Total Tax Amount","Product Id","Cost of goods","Category","SKU","Item #","Item Name","Quantity (- Refund)","Item Cost","Coupon Code","Discount Amount","Discount Amount Tax"
"1185","Paid By Cash-","2024-07-05 16:43","","OBS Kwintijn","","","Broekplein 5","Leiden","","2318 TJ","","Kwintijn@gmail.com","","","","","","","","","","20","21.8","80","","0","0","65.40","5.4","97","0","Uncategorized,Horeca","","2","CHICKEN BURGER  ( 36x70 GR )","2","0","","",""
"1186","Paid By Bank-","2024-07-05 08:41","","Saray PideHuis","","","Steenstraat 20","Leiden","","2312 BW","","SarayPideHuis@gmail.com","","","","","","","","","","0","0","232.5","","0","0","253.43","20.93","218","0","Uncategorized,Horeca","","1","Excellence Patat","15","15.5","","",""
"1187","Paid By Bank-","2024-07-05 08:43","","AKK Doner Haarlem","","","Kruisweg 48","Haarlem","","2011LD","","AKKDonerHaarlem@gmail.com","","","","","","","","","","0","0","65","","0","0","70.85","5.85","124","0","Uncategorized,Horeca","","1","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","4","16.25","","",""
"1188","Paid By Bank-","2024-07-05 08:43","","Ak-Al Bakkerij Herenstraat","","","Herenstraat 4","Leiden","","2313 AK","","Ak-AlBakkerijHerenstraat@gmail.com","","","","","","","","","","0","0","124","","0","0","135.16","11.16","218","0","Uncategorized,Horeca","","1","Excellence Patat","8","15.5","","",""
"1189","Paid By Bank-","2024-07-05 08:44","","Dream Kebab Katwijk","","","Taatedam 2","Katwijk aan zee","","2225 BN","","Dreamkebab@katwijk.nl","","","","","","","","","","0","0","233","","0","0","253.97","20.97","218","0","Uncategorized,Horeca","","1","Excellence Patat","12","15.5","","",""
"1189","Paid By Bank-","2024-07-05 08:44","","Dream Kebab Katwijk","","","Taatedam 2","Katwijk aan zee","","2225 BN","","Dreamkebab@katwijk.nl","","","","","","","","","","0","0","233","","0","0","253.97","20.97","116","0","Uncategorized,Horeca","","2","FALAFEL","10","4.7","","",""
"1190","Paid By Bank-","2024-07-05 08:45","","Dream Kebab","Noordwijkerhout","","Zeestraat 4","Noordwijkerhout","","2211 XG","","dreamkebab@noordwijkerhour.nl","","","","","","","","","","0","0","279.5","","0","0","304.66","25.16","218","0","Uncategorized,Horeca","","1","Excellence Patat","15","15.5","","",""
"1190","Paid By Bank-","2024-07-05 08:45","","Dream Kebab","Noordwijkerhout","","Zeestraat 4","Noordwijkerhout","","2211 XG","","dreamkebab@noordwijkerhour.nl","","","","","","","","","","0","0","279.5","","0","0","304.66","25.16","116","0","Uncategorized,Horeca","","2","FALAFEL","10","4.7","","",""
"1191","Paid By Bank-","2024-07-05 08:46","","Rania","","","Winkelhof 5","Leiderdorp","","2353 EH","","Rania@gmail.com","","","","","","","","","","0","0","121","","0","0","131.89","10.89","218","0","Uncategorized,Horeca","","1","Excellence Patat","4","15.5","","",""
"1191","Paid By Bank-","2024-07-05 08:46","","Rania","","","Winkelhof 5","Leiderdorp","","2353 EH","","Rania@gmail.com","","","","","","","","","","0","0","121","","0","0","131.89","10.89","308","0","Uncategorized","5902082462613","2","Chicken Chica Spicy (€5,90)","4","14.75","","",""
"1192","Paid By Bank-","2024-07-05 08:46","","Snackbar Onder Den Toren","","","Voorstraat 3","Wijk aan Zee","","1949 BG","","SnackbarOnderDenToren@gmail.com","","","","","","","","","","0","0","220","","0","0","239.80","19.8","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB (€7,00)","4","17.5","","",""
"1192","Paid By Bank-","2024-07-05 08:46","","Snackbar Onder Den Toren","","","Voorstraat 3","Wijk aan Zee","","1949 BG","","SnackbarOnderDenToren@gmail.com","","","","","","","","","","0","0","220","","0","0","239.80","19.8","122","0","Uncategorized,Horeca","","2","SLICED AND ROASTED PREMIUM BEEF KEBAB (€7,50)","8","18.75","","",""
"1193","Paid By Bank-","2024-07-05 08:47","","Dream Kebab","Voorhout","","Herenstraat 88A","Voorhout","","2215KK","","dream@kebab.nl","","","","","","","","","","0","0","155","","0","0","168.95","13.95","218","0","Uncategorized,Horeca","","1","Excellence Patat","10","15.5","","",""
"1195","Paid By Bank-","2024-07-05 16:06","","San Marina","","","Gerrit Achterberghove","Zoetermeer","","2717 XZ","","sanmarina@gmail.com","","","","","","","","","","0","0","232.5","","0","0","253.43","20.93","218","0","Uncategorized,Horeca","","1","Excellence Patat","15","15.5","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","185","0","Uncategorized,Supermarket","5902082428305","1","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","95","0","Uncategorized,Horeca","","2","CHICKEN BURGER  ( 18x70 GR )","4","5.8","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","164","0","Uncategorized,Supermarket","5902082427896","3","Kentucky TENDERS HOT (0.8kg)","10","6.14","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","167","0","Uncategorized,Supermarket","5902082428299","4","CHEESE NUGGETS (0.7kg)","4","5.27","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","166","0","Uncategorized,Supermarket","5902082461876","5","CHILI-CHEESE NUGGETS  (0.6kg)","5","4.87","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","257","0","Uncategorized","5902082428022","6","CRISPY WINGS Hot (0.8kg)","5","4.56","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","161","0","Uncategorized,Supermarket","5902082428053","7","CHICKEN FINGERS (0.8kg)","4","4.48","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","159","0","Uncategorized,Supermarket","5902082428039","8","CHICKEN NUGGETS CLASSIC (0.8kg)","7","3.85","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","157","0","Uncategorized,Supermarket","5902082428015","9","CHICKEN WINGS BARBEQUE (0.8kg)","5","4.56","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","163","0","Uncategorized,Supermarket","5902082467564","10","Kentucky TENDERS CLASSIC (0.8kg)","10","6.14","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","187","0","Uncategorized,Supermarket","5902082411628","11","AKCABAAT KOFTE  (18*45GR)","10","6.69","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","254","0","Uncategorized","5902082460077","12","Mexicano ( 6 * 140 GR )","5","3","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","212","0","Uncategorized","5902082427971","13","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","4","5.72","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","152","0","Uncategorized,Supermarket","5902082432210","14","CRISPY WINGS CLASSIC (0.8kg)","5","4.56","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","156","0","Uncategorized,Supermarket","5902082428008","15","CHICKEN WINGS HOT (0.8kg)","5","4.56","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","105","0","Uncategorized,Horeca","","16","CHICKEN KIPCORN ( 0,8 GR ) Horeca","5","5","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","169","0","Uncategorized,Supermarket","5902082432197","17","FALAFEL (0.8kg)","5","3.74","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","162","0","Uncategorized,Supermarket","5902082427834","18","CHICKEN SCHNITZEL (0.8kg)","3","4.25","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","158","0","Uncategorized,Supermarket","5902082427957","19","CRISPY BURGER (0.8kg)","3","4.82","","",""
"1196","Paid By Bank-","2024-07-05 16:13","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","Supermarkt Joud","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","","0","0","564.81","","0","0","615.65","50.84","170","0","Uncategorized,Supermarket","5902082461883","20","ONION RINGS (0.8kg)","2","4.26","","",""
"1197","Paid By Bank-","2024-07-06 19:11","","Nur Bakkerij","","","Haarlemmerstraat 259","Leiden","","2312 DT","","NURBAKKERIJE@GMAIL.nl","","","","","","","","","","0","0","124","","0","0","135.16","11.16","218","0","Uncategorized,Horeca","","1","Excellence Patat","8","15.5","","",""
"1198","Paid By Bank-","2024-07-08 07:42","","AG Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","","AGsupermarketdenhaag@gmail.com","","AG Emmoglu","Supermarkt","Brandtstraat 1","Den Haag","","2572CA Den Haag","","","0","0","314.9","","0","13.54","343.25","28.35","185","0","Uncategorized,Supermarket","5902082428305","1","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"1198","Paid By Bank-","2024-07-08 07:42","","AG Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","","AGsupermarketdenhaag@gmail.com","","AG Emmoglu","Supermarkt","Brandtstraat 1","Den Haag","","2572CA Den Haag","","","0","0","314.9","","0","13.54","343.25","28.35","163","0","Uncategorized,Supermarket","5902082467564","2","Kentucky TENDERS CLASSIC (0.8kg)","10","6.14","","",""
"1198","Paid By Bank-","2024-07-08 07:42","","AG Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","","AGsupermarketdenhaag@gmail.com","","AG Emmoglu","Supermarkt","Brandtstraat 1","Den Haag","","2572CA Den Haag","","","0","0","314.9","","0","13.54","343.25","28.35","168","0","Uncategorized,Supermarket","5902082415183","3","CEVAPCICI (45*18GR) (0.81kg)","8","6.21","","",""
"1198","Paid By Bank-","2024-07-08 07:42","","AG Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","","AGsupermarketdenhaag@gmail.com","","AG Emmoglu","Supermarkt","Brandtstraat 1","Den Haag","","2572CA Den Haag","","","0","0","314.9","","0","13.54","343.25","28.35","160","0","Uncategorized,Supermarket","5902082427919","4","CHICKEN KIPCORN (0.8kg)","10","4.37","","",""
"1198","Paid By Bank-","2024-07-08 07:42","","AG Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","","AGsupermarketdenhaag@gmail.com","","AG Emmoglu","Supermarkt","Brandtstraat 1","Den Haag","","2572CA Den Haag","","","0","0","314.9","","0","13.54","343.25","28.35","169","0","Uncategorized,Supermarket","5902082432197","5","FALAFEL (0.8kg)","10","3.74","","",""
"1198","Paid By Bank-","2024-07-08 07:42","","AG Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","","AGsupermarketdenhaag@gmail.com","","AG Emmoglu","Supermarkt","Brandtstraat 1","Den Haag","","2572CA Den Haag","","","0","0","314.9","","0","13.54","343.25","28.35","212","0","Uncategorized","5902082427971","6","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","10","5.72","","",""
"1199","Paid By Bank-","2024-07-08 07:58","","Babas Restaurant","","","Heeswijkplein 18","Den Haag","","2531 HC","","BabasTandoori@gmail.com","","","","","","","","","","0","0","116.5","","0","0","126.99","10.49","218","0","Uncategorized,Horeca","","1","Excellence Patat","3","15.5","","",""
"1199","Paid By Bank-","2024-07-08 07:58","","Babas Restaurant","","","Heeswijkplein 18","Den Haag","","2531 HC","","BabasTandoori@gmail.com","","","","","","","","","","0","0","116.5","","0","0","126.99","10.49","121","0","Uncategorized,Horeca","5902082460350","2","SLICED AND ROASTED PREMIUM CHICKEN KEBAB (€7,00)","4","17.5","","",""
"1200","Paid By Bank-","2024-07-08 07:58","","EetCafe De haven","","","Calandakade 170","Den Haag","","2521AA","","Eetcafedehaven@gmail.com","","","","","","","","","","0","0","117.9","","0","0","128.52","10.62","218","0","Uncategorized,Horeca","","1","Excellence Patat","7","15.5","","",""
"1200","Paid By Bank-","2024-07-08 07:58","","EetCafe De haven","","","Calandakade 170","Den Haag","","2521AA","","Eetcafedehaven@gmail.com","","","","","","","","","","0","0","117.9","","0","0","128.52","10.62","116","0","Uncategorized,Horeca","","2","FALAFEL","2","4.7","","",""
"1201","Paid By Bank-","2024-07-08 07:59","","Pizzeria & Dönerhuis De Gaarde","","","Vrederustlaan 123","Den Haag","","2543 SM","","PizzeriaDonerhuisDeGaarde@gmail.com","","","","","","","","","","0","0","173.5","","0","0","189.12","15.62","124","0","Uncategorized,Horeca","","1","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","4","16.25","","",""
"1201","Paid By Bank-","2024-07-08 07:59","","Pizzeria & Dönerhuis De Gaarde","","","Vrederustlaan 123","Den Haag","","2543 SM","","PizzeriaDonerhuisDeGaarde@gmail.com","","","","","","","","","","0","0","173.5","","0","0","189.12","15.62","218","0","Uncategorized,Horeca","","2","Excellence Patat","7","15.5","","",""
"1202","Paid By Cash-","2024-07-08 08:04","","Seda Bakkerij","","","Leyweg 1170","Den Haag","","2545 HH","","SedaBakkerij@gmail.com","","","","","","","","","","0","0","77.5","","0","0","84.48","6.98","218","0","Uncategorized,Horeca","","1","Excellence Patat","5","15.5","","",""
"1203","Paid By Bank-","2024-07-08 08:05","","HerenHof Eethuis","","","HerenHof 287","Alpen aan den Rijn","","2402DL","","akal-eethuis-alpenaanderijn@hotmail.com","","","","","","","","","","0","0","201.5","","0","0","219.64","18.14","218","0","Uncategorized,Horeca","","1","Excellence Patat","13","15.5","","",""
"1204","Paid By Bank-","2024-07-08 08:06","","Eethuis Hoofstraat","","","Hooftstraat 78","Alphen aan den Rijn","","2406 GL","","AkALAlphenaanderijn@gmail.com","","","","","","","","","","0","0","189","","0","0","206.01","17.01","218","0","Uncategorized,Horeca","","1","Excellence Patat","8","15.5","","",""
"1204","Paid By Bank-","2024-07-08 08:06","","Eethuis Hoofstraat","","","Hooftstraat 78","Alphen aan den Rijn","","2406 GL","","AkALAlphenaanderijn@gmail.com","","","","","","","","","","0","0","189","","0","0","206.01","17.01","124","0","Uncategorized,Horeca","","2","Mix - SHAWARMA (%20 Lam-%80 kalkoen) (€6,50)","4","16.25","","",""
"1205","Paid By Bank-","2024-07-08 08:07","","Sohbet","","","Calandkade 168","Den Haag","","2521AA","","Sohbet@denhaag.nl","","","","","","","","","","0","0","139.5","","0","0","152.06","12.56","218","0","Uncategorized,Horeca","","1","Excellence Patat","9","15.5","","",""
"1206","Paid By Bank-","2024-07-08 08:07","","Pizzeria La Dolce Vita","","","Rembrandtlaan 52","Voorburg","","2271 GK","","PizzeriaLaDolceVita@gmail.com","","","","","","","","","","0","0","124","","0","0","135.16","11.16","218","0","Uncategorized,Horeca","","1","Excellence Patat","8","15.5","","",""
"1209","Completed","2024-07-08 08:09","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","140","","0","0","152.60","12.6","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB (€7,00)","8","17.5","","",""
"1210","Paid By Cash-","2024-07-08 12:02","","Slagerij Atas","","","Pr. Irenelaan 96","Alphen aan den Rijn","","2404 BJ","","slagerijatasalphenaanderijn@gmail.com","","","","","","","","","","0","0","245.6","","0","0","267.70","22.1","163","0","Uncategorized,Supermarket","5902082467564","1","Kentucky TENDERS CLASSIC (0.8kg)","40","6.14","","",""
"1211","Paid By Bank-","2024-07-08 14:59","","Yeyen Supermarkt","","","Escamplaan 305","Den Haag","","2547 EA","","YeyenburgSupermarkt@gmail.com","","","","","","","","","","0","0","161.5","","0","0","176.04","14.54","169","0","Uncategorized,Supermarket","5902082432197","1","FALAFEL (0.8kg)","10","3.74","","",""
"1211","Paid By Bank-","2024-07-08 14:59","","Yeyen Supermarkt","","","Escamplaan 305","Den Haag","","2547 EA","","YeyenburgSupermarkt@gmail.com","","","","","","","","","","0","0","161.5","","0","0","176.04","14.54","187","0","Uncategorized,Supermarket","5902082411628","2","AKCABAAT KOFTE  (18*45GR)","10","6.69","","",""
